cnt,kind,id,selfLink,title,authors,publisher,publishedDate,description,printType,categories
0,books#volume,Vg-yBgAAQBAJ,https://www.googleapis.com/books/v1/volumes/Vg-yBgAAQBAJ,2012 특수교육대상학생을 위한 진로정보: 직업편,한국직업능력개발원,한국직업능력개발원,2014-12-15,"이 책은 특수교육대상학생들에게 직업세계에 대한 포괄적이고 정확한 지침을 주는 진로정보서입니다. 이 진로정보서는 특수교육학생이 많이 취업된 직업, 희망하는 직업, 도전이 가능한 직업 30개의 직무내용, 업무환경, 요구특성, 준비방법, 근로조건, 직장예절, 취업정보, 취업성공사례 등을 구체적으로 제시하고 있습니다.",BOOK,Education
0,books#volume,SUy7cQAACAAJ,https://www.googleapis.com/books/v1/volumes/SUy7cQAACAAJ,정보시스템 실무(개정판)(핵심정보통신기술총서 6),삼성SDS 기술사회,none,2010-07-05,none,BOOK,none
0,books#volume,7sSVEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/7sSVEAAAQBAJ,초등학생을 위한 인공지능 지식 76,김영현,(주)도서출판길벗,2022-10-20,"슬기로운 초등학생을 위한 미래 과학 교양서 2025년부터 초·중·고등학교 SW·AI 교육이 의무화되면서 정보 교육 시수가 현재보다 2배 늘어납니다. 꼭 컴퓨터를 전공하거나 인공지능 전문가가 되지 않더라도, 미래 사회를 살아갈 아이들에게 SW·AI 능력과 디지털 소양은 이제 선택이 아니라 필수가 될 것입니다. 《초등학생을 위한 인공지능 지식 76》은 이러한 시대 흐름에 맞춰, 인공지능과 과학 기술에 대한 기초 지식을 초등학생 눈높이에 딱 맞게 알려주는 과학 교양서입니다. 현직 초등 교사이자 영재 교육 전문가인 저자가 아이들에게 꼭 필요한 주제 76가지를 골라, 쉽고 재밌게 풀어서 설명합니다. 일반 계산기와 인공지능 컴퓨터의 차이부터 4차 산업 혁명, 컴퓨터 기초 상식, 인공지능 윤리와 미래 직업의 종류까지, 알록달록 다채로운 삽화와 짧은 글줄로 구성하여 술술 읽을 수 있습니다. 이 책 한 권으로 SW·AI 교육을 대비하고, 과학 기술을 이해하는 디지털 문해력을 길러 보세요! 2025년 SW·AI 교육 의무화에 대비해요! “코딩을 꼭 배워야 할까요?”, “인공지능 시대가 정말로 올까요?” 등 코딩 교육에 대해 궁금한 학부모님들이 많을 겁니다. 2022 개정교육과정에서는 초·중·고등학교 정보 교육 시수가 현재보다 2배 늘어납니다. 따라서 현재 초등학교 4학년이 중학생이 되는 2025년부터 강화된 SW·AI 교육을 의무적으로 받게 됩니다. 또한, 수학, 과학, 사회 등 주요 교과에 디지털 교육이 접목되기 때문에, 컴퓨터 및 디지털 기기와 관련된 기초 지식을 이해하는 ‘디지털 문해력’은 더욱 중요해질 수밖에 없습니다. 현재 상위권 고교 학급의 70%가 이과를 선택하는 '이과 쏠림' 현상은 그만큼 과학 기술에 대한 수요가 크다는 것을 보여줍니다. 꼭 컴퓨터를 전공하거나 인공지능 전문가가 되지 않더라도, 미래 사회를 살아갈 아이들에게 SW·AI 능력과 디지털 기본 소양은 이제 선택이 아니라 필수입니다. 초등 눈높이에 딱 맞는 지식을 그림과 함께 술술 읽어요! 《초등학생을 위한 인공지능 지식 76》은 이러한 시대 흐름에 맞춰, SW·AI 지식을 초등학생 눈높이에 딱 맞게 알려주는 과학 교양서입니다. 현직 초등 교사이자 영재 교육 전문가인 저자가 아이들에게 꼭 필요한 내용을 골라, 쉽고 재밌게 풀어서 설명합니다. 알록달록 다채로운 삽화와 짧은 글줄로 구성하여, 초등 전학년은 물론 인공지능이 궁금한 학부모님들도 재밌게 읽을 수 있습니다. 76가지 핵심 지식을 통해 디지털 문해력을 길러요! 인공지능은 이미 우리 일상에 가까이 들어와 있습니다. 내 말을 척척 알아듣는 인공지능 스피커는 누구나 한 번쯤 사용해보았을 것입니다. 우리에게 익숙한 유튜브, 넷플릭스 같은 OTT 플랫폼들의 추천 영상 서비스 역시 인공지능을 기반으로 합니다. 이 책에서는 일반적인 계산기와 인공지능의 차이는 무엇인지, 기계가 생각한다는 것은 어떤 의미인지, 빅데이터는 큰 데이터를 뜻하는지, 인공지능 로봇도 잘못을 저지르면 벌을 받을지 등 인공지능의 개념부터 4차 산업 혁명, 컴퓨터 기초 상식, 인공지능 윤리와 직업관에 대해서 알아봅니다. 이 책 한 권으로 초중고 SW·AI 교육을 대비하고, 최신 과학 기술을 이해하는 디지털 문해력을 길러 보세요!",BOOK,Juvenile Nonfiction
0,books#volume,sPmiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/sPmiEAAAQBAJ,자체 재구성 모듈러 로봇,Fouad Sabry,One Billion Knowledgeable,2022-12-18,"자가 재구성 모듈형 로봇이란? 자가 재구성형 모듈형 로봇은 다양한 모양과 구성을 취할 수 있는 자율 운동 기계입니다. 모듈형 자체 재구성 로봇 시스템이라고도 합니다. 고정 형태 로봇에서 일반적으로 발견되는 기존의 작동, 감지 및 제어 외에도 자가 재구성 로봇은 부품의 연결을 재정렬하여 의도적으로 모양을 변경할 수 있습니다. 이를 통해 로봇은 새로운 환경에 적응하거나 새로운 작업을 수행하거나 고정 형태의 로봇보다 더 빠르게 손상으로부터 복구할 수 있습니다. 이점 (I) 다음 주제에 대한 통찰 및 검증: 1장: 자체 재구성 모듈식 로봇 2장: 로봇 3장: 재구성 가능한 컴퓨팅 4장: 유틸리티 안개 5장: 개미 식민지 최적화 알고리즘 6장: 군집 지능 7장: Claytronics 8장: 재구성 가능한 제조 시스템 9장: 제어 재구성 10장: 프로그래밍 가능한 물질 11장: 물리 모방 12장: Webots 13장: Daniela L. Rus 14장: 로봇 공학 15장: MIBE 아키텍처 16장: 형태 발생 로봇 17장: 토치(머신 러닝) 18장: 킬로봇 19장: 몰큐브 20장: 소프트 로봇 21장: Continuum 로봇 (II) 자가 재구성 모듈형 로봇에 대한 대중의 주요 질문에 답하기 (III) 많은 분야에서 자가 재구성 모듈형 로봇을 사용하는 실제 사례 (IV) 17 자가 재구성 모듈러 로봇의 기술을 360도 완전하게 이해할 수 있도록 각 산업 분야의 266가지 신기술을 간략하게 설명하는 부록. 이 책의 대상자 전문가, 학부생 및 대학원생, 열광자, 애호가 및 모든 종류의 자체 재구성 모듈식 로봇에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들",BOOK,Technology & Engineering
0,books#volume,a5ejEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/a5ejEAAAQBAJ,인공 두뇌,Fouad Sabry,One Billion Knowledgeable,2022-12-21,"인공뇌란? 인공 두뇌는 인간이나 동물의 두뇌와 유사한 인지 능력을 가진 컴퓨터 소프트웨어와 하드웨어의 조합입니다. 혜택 (I) 다음 주제에 대한 통찰 및 검증: 1장: 인공 두뇌 2장: 인공 지능 3장: 중국식 방 4장: 기술적 특이점 제5장: 영적인 기계의 시대 6장: 마인드 업로딩 7장: 생체모방 컴퓨팅 8장: 뉴로모픽 공학 9장: 일반 인공 지능 10장: 특이점이 다가온다 11장: 신경망 12장: 물리적 기호 시스템 13장: 인공 지능의 철학 14장: 신경정보학 15장: 인공 지능 개요 16장: 인공 지능에 대한 Hubert Dreyfus의 견해 17장: 뇌 시뮬레이션 18장: 마음을 만드는 방법 19장: 인지 컴퓨터 20장: 가상 기술 21장: 튜링의 내기 (II) 인공 두뇌에 대한 대중의 주요 질문에 답하기 (III) 다양한 분야에서 인공 두뇌를 사용하는 실제 사례 (IV) 각 산업의 266개 신기술을 간략하게 설명하는 17개의 부록으로 인공두뇌 기술에 대한 360도 완전 이해 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 인공 두뇌에 대한 기본 지식이나 정보를 넘어서고 싶은 사람",BOOK,Computers
0,books#volume,nPmiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/nPmiEAAAQBAJ,아메리슘,Fouad Sabry,One Billion Knowledgeable,2022-12-18,"아메리슘이란 무엇입니까? 기호 Am으로 표시되고 원자 번호 95인 화학 원소 아메리슘은 실험실에서 생산되며 방사성입니다. 그것은 악티나이드 계열의 일부인 초우라늄 원소이며 주기율표에서 란타나이드 원소 유로퓸 바로 아래에서 찾을 수 있습니다. 이 때문에 유추하여 아메리카 대륙의 이름을 따서 명명했습니다. 혜택 (I) 다음 주제에 대한 통찰력 및 검증: 1장: 아메리슘 2장: 악티늄 3장: 버클륨 4장: 큐륨 5장: 캘리포늄 6장: 아인슈타이늄 7장: 넵투늄 8장: MOX 연료 9장: PUREX 10장: 비옥한 물질 11장: 플루토늄 동위원소 12장: 아메리슘 동위원소 13장: 마이너 악티나이드 14장: 산화 큐륨(III) 15장: 무기급 핵 물질 16장: 환경 내 악티늄족 17장: 플루토늄-241 18장: 플루토늄-242 19장: 장수명 핵분열 생성물 20장: 육불화 플루토늄 21장: 아메리슘-241 (II) 아메리슘에 대한 대중의 주요 질문에 답합니다. (III) 여러 분야에서 아메리슘을 사용하는 실제 사례 ields. (IV) 아메리슘 기술에 대한 360도 완전한 이해를 위해 각 산업에서 266개의 신흥 기술을 간략하게 설명하는 17개의 부록. 누구 책인가 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 아메리슘에 대한 기본 지식 또는 정보를 넘어서고자 하는 사람들",BOOK,Science
0,books#volume,wv2kEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/wv2kEAAAQBAJ,배낭 헬리콥터,Fouad Sabry,One Billion Knowledgeable,2022-12-23,"백팩 헬리콥터란? 백팩 헬리콥터는 사람의 등에 부착할 수 있는 헬리콥터용 모터, 로터 및 컨트롤 어셈블리입니다. 이를 통해 사람은 백팩 헬리콥터를 착용한 채 지상을 돌아다닌 다음 백팩 헬리콥터를 사용하여 비행할 수 있습니다. 낙하산에 사용되는 것과 유사한 하네스가 사용되며 다리 사이에는 끈이 달려 있어야 합니다. 특정 설계에서는 덕트 팬 설계를 사용하여 상향력의 양을 증가시킬 수 있습니다. 백팩 헬리콥터를 만들기 위한 수많은 시도가 있었고 성공 정도는 다양했습니다. 혜택 (I) 통찰 및 다음 주제에 대한 확인: 1장: 배낭 헬리콥터 2장: VTOL 3장: 제트 팩 4장 : 회전익기 목록 5장: Hiller YH-32 Hornet 6장: 헬리콥터 비행 조종 7장: SoloTrek XFV 8장: 헬리콥터 로터 9장: 팁 제트 10장: 쿼드콥터 11장: 자이로다인 12장: 증기 로켓 13장: 회전익기 14장: 헬리콥터 15장: 이브 로시 16장: 항공 우주 일반 미니- 헬리콥터 17장: 자이로다인 RON 로터사이클 18장: Martin Jetpack 19장: Solution F/Chretien Helicopter 20장 : Hoppi-Copter 21장: Nagler-Rolz NR 54 (II) 백팩 헬리콥터에 대한 대중의 주요 질문에 답변 (I II) 많은 분야에서 백팩 헬리콥터를 사용하는 실제 사례. (IV) 백팩 헬리콥터 기술을 360도로 완전히 이해할 수 있도록 각 산업 분야의 266가지 신기술을 간략하게 설명하는 17개의 부록 . 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 기본 지식이나 정보를 넘어서고자 하는 사람들 모든 종류의 백팩 헬리콥터.",BOOK,Transportation
0,books#volume,Yv6kEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/Yv6kEAAAQBAJ,Dna 백신,Fouad Sabry,One Billion Knowledgeable,2022-12-23,"DNA 백신이란? 특정 항원 코딩 DNA 서열은 면역 반응을 자극하기 위해 형질감염으로 알려진 방법을 통해 유기체의 세포에 형질감염됩니다. 이러한 종류의 백신 접종을 DNA 백신이라고 합니다. 혜택 (I) 다음 주제에 대한 통찰력 및 검증: 혜택: 1장: DNA 백신 2장: 항원 3장: 보조 T 세포 4장: 에피토프 5장: 적응 면역 체계 6장: 면역원 7장: 원항원 8장: 면역원성 9장: 항원 변이 10장: 뮤린 레스피로바이러스 11장: 인터루킨 15 12장: 톨 유사 수용체 9 13장: 소단위 백신 14장: 활성 면역 요법 15장: 펩타이드 백신 16장: 면역학 17장 : 역 유전학 18장: 구조적 도움 19장: 일시적 발현 20장: 식용 백신 21장: 유전 백신 (II) DNA 백신에 대한 대중의 주요 질문에 답변. (III) DNA 백신 사용에 대한 실제 사례 i n 많은 분야. (IV) DNA 백신의 기술에 대한 360도 완전한 이해를 위해 각 산업에서 266개의 새로운 기술을 간략하게 설명하는 17개의 부록. 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 DNA 백신에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들",BOOK,Medical
0,books#volume,-uCkEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/-uCkEAAAQBAJ,두뇌 읽기,Fouad Sabry,One Billion Knowledgeable,2022-12-25,"뇌 읽기란 무엇인가 사고 식별이라고도 하는 뇌 읽기는 자극에 의해 유도된 뇌의 여러 복셀의 반응을 기능적 자기공명영상(fMRI). 이는 비침습적인 개인의 뇌 활동 측정을 기반으로 사람의 의식 경험을 해독하기 위해 인간 신경 영상을 사용할 수 있게 하는 연구 개발의 결과로 실현 가능해졌습니다. 다양한 유형의 해독, 다양한 대상 및 해독에 대한 다양한 알고리즘 접근 방식이 다양한 두뇌 읽기 연구에 사용됩니다. 당신이 얻을 수 있는 이점 (I ) 다음 주제에 대한 통찰 및 검증: 1장: 뇌 읽기 2장: 자기 뇌파 검사 3장: 기능적 자기 공명 영상 4장: 기능적 신경 영상 5장: 정신 이미지 6장: 뇌?컴퓨터 인터페이스 7장: 청각 피질 8장: 뇌의 언어 처리 9장: 알파파 10장: 뇌파 동조 11장: 준안정성 뇌 12장: 신경 진동 13장: 신경 영상 14장: 전기 코르티코그래피 15장: 감각 신경 과학 16장: 뇌파 검사 17장: 상상의 언어 18장: Frank H. Guenther 19장: 뇌의 수화 챕 ter 20: 동적 기능적 연결성 21장: 신경 동시성 (II) 뇌 읽기에 대한 대중의 주요 질문에 답하기 (III) 실제 사례 (IV) 각 산업의 266개 신기술을 간략하게 설명하는 17개의 부록으로 뇌리딩 기술을 360도로 완벽하게 이해할 수 있도록 함. 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 두뇌 읽기에 대한 기본 지식이나 정보를 넘어서고 싶은 사람들 .",BOOK,Science
0,books#volume,FgClEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/FgClEAAAQBAJ,개인 고속 운송,Fouad Sabry,One Billion Knowledgeable,2022-12-24,"PRT(Personal Rapid Transit)란 무엇입니까? 포드카 또는 가이드/레일 택시라고도 하는 PRT(Personal Rapid Transit)는 소형 자동 차량을 이용하는 대중 교통의 한 형태입니다. 특별히 구축된 가이드웨이 네트워크에서 작동합니다. 이러한 유형의 교통수단에 대한 다른 이름으로는 PRT(Personal Rapid Transit) 및 안내/철도 택시가 있습니다. AGT(Automated Guideway Transit)는 더 큰 차량으로 구성되고 더 작은 지하철 시스템까지 확장되는 일종의 시스템입니다. PRT는 AGT 범주에 속합니다. 이동 경로는 개인 대중 교통 시스템에 가깝습니다. 혜택 (I) 통찰력 및 다음 주제에 대한 검증: 1장: 개인용 고속 운송 2장: 인력 이동 3장: 자동 가이드웨이 운송 4장: 여객 철도 용어 5장: Cabinentaxi 6장: Morgantown Personal Rapid Transit 7장: ULTra(쾌속 운송) 8장: 진행 9장: SEA 지하 10장: 케이블 라이너 11장: Vought Airtrans 12장: Ford ACT 13장: Alden staRRcar 14장: ROMAG 15장: 컴퓨터 제어 차량 시스템 16장: 대중 교통 17장: Krauss-Maffei Transurban 18장: Dashaveyor 19장: 미니트램 장 20: 자동 교통 네트워크 공급업체 목록 21장: 미완성 Rosemont 개인 고속 교통 시스템 (II) 개인 고속 운송에 대한 대중의 주요 질문에 답변 (III) 많은 분야에서 개인 고속 운송을 사용하는 실제 사례 (IV) 개인용 고속 운송 기술을 360도로 완전히 이해하기 위해 각 산업 분야에서 266개의 신기술을 간략하게 설명하는 17개의 부록. 이 책의 대상자 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 개인 고속 운송에 대한 기본 지식 또는 정보를 넘어선 사람들",BOOK,Transportation
0,books#volume,ePmiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/ePmiEAAAQBAJ,무선 전력 전송,Fouad Sabry,One Billion Knowledgeable,2022-12-17,"무선 전력 전송이란? 케이블 없이 물리적인 연결로 전기 에너지를 전송하는 것을 무선 전력 전송(WPT), 무선 전력 전송(WPT), 무선 에너지 전송(WET) 또는 전자기 전력 전송(EPT). 전력을 무선으로 전송하기 위한 시스템에서, 송신기 장치는 전원으로부터 유도된 전력에 의해 추진된다. 이것은 장치를 구동하여 시간에 따라 변하는 전자기장을 생성하고, 차례로 공간을 가로질러 수신기 장치로 전력을 전송합니다. 그런 다음 수신기 장치는 현장에서 전력을 추출하여 전기 부하에 공급합니다. 케이블과 배터리의 필요성을 제거함으로써 무선 전력 전송 기술은 모든 사용자를 위해 전자 장치의 휴대성, 편의성 및 안전성을 향상시킬 수 있습니다. 물리적으로 케이블을 연결하는 것이 어렵거나 유해하거나 불가능한 상황에서 전기 장비에 전력을 공급하기 위해 무선 전력 전송을 사용하는 것이 도움이 됩니다. 혜택 (I) 다음 주제에 대한 통찰 및 검증: 1장: 무선 전력 전송 2장: 전자레인지 3장 : 전자기 호환성 4장: 안테나(라디오) 5장: Klystron 6장: 근거리 및 원거리장 장 7: 전자 기사 색인 8장: 공진기 9장: 스파크 갭 송신기 10장: 루프 안테나 11장: 전기 공학 기사 색인 12장: 그리드 딥 오실레이터 13장: 커플링(전자 제품) 14장: 유도 충전 15장: 유전체 공진기 안테나 16장: WREL(기술) 17장: 공진 유도 결합 18장: Qi(표준 ) 채널 19장: 자기 준주전자장 20장: 전기 및 전자 공학 용어집 21장: 테슬라 코일의 역사 (II) 공개 상단에 답변 무선 전력 전송에 대한 질문. (III) 많은 분야에서 무선 전력 전송을 사용하는 실제 사례. (IV) 266개의 신기술을 간략하게 설명하는 17개의 부록 각 산업 분야에서 무선 전력 전송' 기술에 대한 360도 완전한 이해를 갖출 수 있습니다. 이 책의 대상자 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 무선 전력 전송에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들.",BOOK,Science
0,books#volume,WPmiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/WPmiEAAAQBAJ,소용돌이 엔진,Fouad Sabry,One Billion Knowledgeable,2022-12-17,"소용돌이 엔진이란 무엇인가 대기 소용돌이 엔진(AVE)으로도 알려진 보텍스 엔진의 아이디어는 Norman Louat와 Louis M. 미쇼. 그것의 주요 목표는 거대한 물리적 굴뚝의 사용을 공기 소용돌이를 생성하는 더 작고 비용이 적게 드는 구조로 대체하는 것입니다. AVE는 지면 수준의 와류를 유발하는 역할을 하며, 궁극적으로 자연 발생하는 랜드스파우트 또는 용오름과 유사한 와류 형성으로 이어집니다. 혜택을 받는 방법 (I) 다음 주제에 대한 통찰 및 검증: 1장: Vortex 엔진 2장: 엔진 3장 : 제트 엔진 4장: 터빈 5장: 발전소 6장: 태양열 상승기류탑 7장: 메소사이클론 8장: Brayton 사이클 9장: 태양열 에너지 10장: 태양열 집열기 11장: 에너지 타워 (downdraft) 12장: 기상 기사 색인 13장: 에너지 자원 목록 14장: 공중 풍력 에너지 15장: 엔진 효율 16장: 색다른 풍력 터빈 17장: 에너지 타워(동음이의) 18장: 대기 대류 19장: 팬(기계) 20장: S 2차 흐름 21장: 기상학 용어집 (II) 소용돌이 엔진에 대한 대중의 주요 질문에 답변 (III) 사용에 대한 실제 사례 (IV) 17개의 부록으로 산업별 신기술 266개를 간략하게 설명하여 볼텍스 엔진의 기술을 360도로 이해할 수 있도록 함. 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 소용돌이 엔진에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들 피>",BOOK,Science
0,books#volume,hv2kEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/hv2kEAAAQBAJ,백트레인,Fouad Sabry,One Billion Knowledgeable,2022-12-23,"Vactrain이란? Vactrain은 현재 고려 중인 초고속 철도 차량의 개념 설계입니다. 부분적으로만 대피된 튜브 또는 터널에서 작동하는 자기 부상 라인입니다. 감소된 공기 저항으로 인해 진공 청소기는 약간의 전력으로도 최대 6,400-8,000km/h(4,000-5,000mph)의 속도에 도달하는 매우 높은(초음속) 속도로 이동할 수 있습니다. 이는 해수면에서 측정한 지구 대기 음속의 5~6배입니다. 혜택 (I) 다음 주제에 대한 통찰 및 검증: 1장: Vactrain 2장: 공압 튜브 3장: Transrapid 4장: 제안된 미래 운송 목록 5장: 인덕트트랙 6장: 자기 부상 7장: 대기 철도 장 8: 대서양 횡단 터널 9장: 해변 공압 운송 10장: 중력 진공 운송 11장: 인도의 고속철도 12장: StarTram 13장: ET3 글로벌 제휴 14장: 자기 부상 15장: 하이퍼루프 16장: Virgin Hyperloop 17장: Hyperloop 포드 경쟁 18장: Keio Alpha 19장: The Boring Company 20장: TransPod 21장: Arrivo (II) vactrain에 대한 대중의 주요 질문에 답하기 (III) 다양한 분야에서 vactrain을 사용하는 실제 사례. (IV) vactrain의 기술을 360도로 완전히 이해할 수 있도록 각 산업의 266가지 신기술을 간략하게 설명하는 17개의 부록. 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 vactrain에 대한 기본 지식이나 정보를 넘어서고 싶은 사람 .",BOOK,Transportation
0,books#volume,puGkEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/puGkEAAAQBAJ,신경보철,Fouad Sabry,One Billion Knowledgeable,2022-12-27,"신경 보철학이란? 뇌 보철물의 생성은 신경 과학 및 생체 의학 공학과 관련된 신경 보철학으로 알려진 연구 분야의 초점입니다. 잃어버린 생물학적 기능을 대체하기 위한 장치가 아니라 뇌와 컴퓨터를 연결하는 뇌-컴퓨터 인터페이스와 자주 대조된다. 뇌?컴퓨터 인터페이스는 최근 몇 년 동안 더욱 대중화되었습니다. 혜택 (I) 다음 주제에 대한 통찰력 및 검증: 1장: 신경 보철 2장: 보철 3장: 사이버웨어 4장: 뇌?컴퓨터 인터페이스 5장: 뇌 이식 6장: 신경 공학 7장: 생체 역학 8장: 단일 단위 기록 9장: 청각 뇌간 반응 10장: 표적 신경 재지배 11장: 청각 뇌간 이식 12장: 시각 보철물 13장: 신경 자극 14장: 신경영양 전극 15장: 해마 의지 16장: 신경 조절(약) 17장: 말초 신경 인터페이스 18장: 만성 전극 이식 19장: 피질 이식 20장: 신경 먼지 21장: St?phanie P. Lacour (II) 대중에 대한 답변 신경 보철에 대한 op 질문. (III) 많은 분야에서 신경 보철 사용에 대한 실제 사례. (IV) 각 산업에서 266개의 신기술을 간략하게 설명하는 17개의 부록 신경 보철 기술에 대한 360도 전체 이해를 갖습니다. 이 책의 대상자 전문가, 학부 및 대학원생, 애호가, 애호가 및 모든 종류의 신경 보철에 대한 기본 지식이나 정보를 넘어서고 싶은 사람",BOOK,Science
0,books#volume,OPmiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/OPmiEAAAQBAJ,수퍼캐패시터,Fouad Sabry,One Billion Knowledgeable,2022-12-18,"슈퍼커패시터란? 울트라커패시터라고도 하는 슈퍼커패시터(SC)는 전해 커패시터와 충전식 배터리 사이의 간격을 메우는 고용량 커패시터입니다. 다른 커패시터에 비해 현저히 높은 정전용량 값을 가지지만 다른 커패시터에 비해 전압 한계가 낮다. 배터리보다 훨씬 더 빨리 충전하고 충전할 수 있으며 충전식 배터리보다 더 많은 충전 및 방전 사이클을 견딜 수 있습니다. 일반적으로 전해 커패시터보다 단위 부피 또는 질량당 10~100배 더 많은 에너지를 저장합니다. 혜택 (I) 통찰, 다음 주제에 대한 검증: 1장: 슈퍼 커패시터 2장: 리튬 이온 배터리 3장: 충전식 배터리 4장: 공기 아연 배터리 5장: 커패시터 유형 6장: 플로우 배터리 7장: 커패시터 8장: 나노 배터리 9장: 나노도트 10장: 종이 배터리 11장: 이중층(표면 과학) 12장: 리튬 이온 커패시터 13장: 나노볼 배터리 14장: 리튬 공기 배터리 15장: 탄화물 유래 탄소 16장: 의사 커패시터 17장: 아연-세륨 배터리 18장: 알루미늄 이온 배터리 19장: 의사 커패시터 20장: 이중층 정전 용량 21장: 리튬 이온 배터리 연구 (II) Answering 슈퍼커패시터에 대한 대중의 주요 질문. (III) 많은 분야에서 슈퍼커패시터를 사용하는 실제 사례 (IV) 각 업계에서 슈퍼커패시터의 기술을 360도로 완전히 이해할 수 있도록 합니다. 이 책의 대상자 전문가, 학부생 및 대학원생, 애호가, 애호가 , 그리고 모든 종류의 슈퍼커패시터에 대한 기본 지식이나 정보를 넘어서고 싶은 사람들",BOOK,Science
0,books#volume,15ejEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/15ejEAAAQBAJ,합성 유전체학,Fouad Sabry,One Billion Knowledgeable,2022-12-22,"합성 유전체학이란? 새로운 DNA 또는 완전한 생명체를 제조하기 위해 합성 생물학의 비교적 젊은 하위 분야인 합성 유전체학은 이미 존재하는 생명체 또는 인공 유전자 합성. 이러한 기술을 사용하여 새로운 DNA를 생성할 수 있습니다. 혜택 (I) 다음 주제에 대한 통찰력 및 검증: 1장: 합성 유전체학 2장: 염기쌍 3장: 박테리아 인공 염색체 4장: 분자 유전학 5장: 효모 인공 염색체 6장: DNA 합성 7장: 부위 지정 돌연변이 유발 8장: 이종 생물학 9장: 분자 생물학 논문 색인 10장: DNA 구조 11장: 게놈 라이브러리 12장: Fosmid 13장: 인공 유전자 합성 14장: 기능 복제 15장: Mycoplasma laboratorium 16장: 핵산 유사체 17장: 분자 복제 18장: 최소 게놈 19장: Clyde A. Hutchison III 20장: 합성 게놈 21장: No-SCAR(Scarless Cas9 Assisted Recombineering) 게놈 편집 (II) Ans 합성 유전체학에 대한 대중의 주요 질문이었습니다. (III) 많은 분야에서 합성 유전체학을 사용하는 실제 사례. (IV) 간단히 설명하기 위한 17개의 부록 266 합성 유전체학의 기술에 대한 360도 완전한 이해를 갖기 위해 각 산업 분야의 새로운 기술. 이 책의 대상자 전문가, 학부생 및 대학원생 , 애호가, 애호가 및 모든 종류의 합성 유전체학에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들.",BOOK,Medical
